Year	Province	Division	District	Crime Type	Crime No	Population	Normalised/100000
2006	Punjab	Dera Ghazi Khan	Rajanpur	Assault on Govt. Servants	28	1353000	2.06947524
2006	Punjab	Dera Ghazi Khan	Rajanpur	Rape	14	1353000	1.03473762
2006	Punjab	Dera Ghazi Khan	Rajanpur	Kidnapping/ Abduction	91	1353000	6.725794531
2006	Punjab	Dera Ghazi Khan	Rajanpur	Dacoity	18	1353000	1.33037694
2006	Punjab	Dera Ghazi Khan	Rajanpur	Robbery	34	1353000	2.51293422
2006	Punjab	Dera Ghazi Khan	Rajanpur	Burglary	182	1353000	13.45158906
2006	Punjab	Dera Ghazi Khan	Rajanpur	Motor Vehicles Theft	47	1353000	3.47376201
2006	Punjab	Dera Ghazi Khan	Rajanpur	Cattle Theft	301	1353000	22.24685883
2006	Punjab	Dera Ghazi Khan	Rajanpur	Ordinary Thefts	343	1353000	25.35107169
2006	Punjab	Dera Ghazi Khan	Rajanpur	Misc.	2095	1353000	154.8410939
2006	Punjab	Faisalabad	Faisalabad	All Reported	28243	6349000	444.8417074
2006	Punjab	Faisalabad	Faisalabad	Murder	448	6349000	7.056229327
2006	Punjab	Faisalabad	Faisalabad	Attempted Murder	555	6349000	8.7415341
2006	Punjab	Faisalabad	Faisalabad	Hurt	2114	6349000	33.29658214
2006	Punjab	Faisalabad	Faisalabad	Rioting	0	6349000	0
2006	Punjab	Faisalabad	Faisalabad	Assault on Govt. Servants	130	6349000	2.047566546
2006	Punjab	Faisalabad	Faisalabad	Rape	130	6349000	2.047566546
2006	Punjab	Faisalabad	Faisalabad	Kidnapping/ Abduction	611	6349000	9.623562766
2006	Punjab	Faisalabad	Faisalabad	Dacoity	100	6349000	1.575051189
2006	Punjab	Faisalabad	Faisalabad	Robbery	585	6349000	9.214049457
2006	Punjab	Faisalabad	Faisalabad	Burglary	590	6349000	9.292802016
2006	Punjab	Faisalabad	Faisalabad	Motor Vehicles Theft	754	6349000	11.87588597
2006	Punjab	Faisalabad	Faisalabad	Cattle Theft	1657	6349000	26.0985982
2006	Punjab	Faisalabad	Faisalabad	Ordinary Thefts	1895	6349000	29.84722003
2006	Punjab	Faisalabad	Faisalabad	Misc.	18674	6349000	294.1250591
2006	Punjab	Faisalabad	Jhang	All Reported	10700	3243000	329.9414123
2006	Punjab	Faisalabad	Jhang	Murder	204	3243000	6.290471785
2006	Punjab	Faisalabad	Jhang	Attempted Murder	174	3243000	5.365402405
2006	Punjab	Faisalabad	Jhang	Hurt	1057	3243000	32.59327783
2006	Punjab	Faisalabad	Jhang	Rioting	0	3243000	0
2006	Punjab	Faisalabad	Jhang	Assault on Govt. Servants	35	3243000	1.07924761
2006	Punjab	Faisalabad	Jhang	Rape	49	3243000	1.510946654
2006	Punjab	Faisalabad	Jhang	Kidnapping/ Abduction	267	3243000	8.233117484
2006	Punjab	Faisalabad	Jhang	Dacoity	90	3243000	2.775208141
2006	Punjab	Faisalabad	Jhang	Robbery	204	3243000	6.290471785
2006	Punjab	Faisalabad	Jhang	Burglary	298	3243000	9.18902251
2006	Punjab	Faisalabad	Jhang	Motor Vehicles Theft	70	3243000	2.15849522
2006	Punjab	Faisalabad	Jhang	Cattle Theft	768	3243000	23.68177613
2006	Punjab	Faisalabad	Jhang	Ordinary Thefts	788	3243000	24.29848905
2006	Punjab	Faisalabad	Jhang	Misc.	6696	3243000	206.4754857
2006	Punjab	Faisalabad	T.T.Singh	All Reported	5088	1852000	274.7300216
2006	Punjab	Faisalabad	T.T.Singh	Murder	101	1852000	5.453563715
2006	Punjab	Faisalabad	T.T.Singh	Attempted Murder	91	1852000	4.913606911
2006	Punjab	Faisalabad	T.T.Singh	Hurt	452	1852000	24.40604752
2006	Punjab	Faisalabad	T.T.Singh	Rioting	0	1852000	0
2006	Punjab	Faisalabad	T.T.Singh	Assault on Govt. Servants	18	1852000	0.971922246
2006	Punjab	Faisalabad	T.T.Singh	Rape	26	1852000	1.403887689
2006	Punjab	Faisalabad	T.T.Singh	Kidnapping/ Abduction	113	1852000	6.101511879
2006	Punjab	Faisalabad	T.T.Singh	Dacoity	21	1852000	1.133909287
2006	Punjab	Faisalabad	T.T.Singh	Robbery	93	1852000	5.021598272
2006	Punjab	Faisalabad	T.T.Singh	Burglary	85	1852000	4.589632829
2006	Punjab	Faisalabad	T.T.Singh	Motor Vehicles Theft	27	1852000	1.457883369
2006	Punjab	Faisalabad	T.T.Singh	Cattle Theft	154	1852000	8.315334773
2006	Punjab	Faisalabad	T.T.Singh	Ordinary Thefts	409	1852000	22.08423326
2006	Punjab	Faisalabad	T.T.Singh	Misc.	3498	1852000	188.8768898
2006	Punjab	Gujranwala	Gujranwala	All Reported	19043	4061000	468.9239104
2006	Punjab	Gujranwala	Gujranwala	Murder	296	4061000	7.288845112
2006	Punjab	Gujranwala	Gujranwala	Attempted Murder	487	4061000	11.99212017
2006	Punjab	Gujranwala	Gujranwala	Hurt	1377	4061000	33.90790446
2006	Punjab	Gujranwala	Gujranwala	Rioting	0	4061000	0
2006	Punjab	Gujranwala	Gujranwala	Assault on Govt. Servants	144	4061000	3.545924649
2006	Punjab	Gujranwala	Gujranwala	Rape	71	4061000	1.748337848
2006	Punjab	Gujranwala	Gujranwala	Kidnapping/ Abduction	478	4061000	11.77049988
2006	Punjab	Gujranwala	Gujranwala	Dacoity	141	4061000	3.472051219
2006	Punjab	Gujranwala	Gujranwala	Robbery	1480	4061000	36.44422556
2006	Punjab	Gujranwala	Gujranwala	Burglary	418	4061000	10.29303127
2006	Punjab	Gujranwala	Gujranwala	Motor Vehicles Theft	556	4061000	13.69120906
2006	Punjab	Gujranwala	Gujranwala	Cattle Theft	363	4061000	8.938685053
2006	Punjab	Gujranwala	Gujranwala	Ordinary Thefts	1193	4061000	29.37700074
2006	Punjab	Gujranwala	Gujranwala	Misc.	12039	4061000	296.4540754
2006	Punjab	Gujranwala	Gujrat	All Reported	9114	2353000	387.3353166
2006	Punjab	Gujranwala	Gujrat	Murder	215	2353000	9.137271568
2006	Punjab	Gujranwala	Gujrat	Attempted Murder	381	2353000	16.1920952
2006	Punjab	Gujranwala	Gujrat	Hurt	630	2353000	26.77433064
2006	Punjab	Gujranwala	Gujrat	Rioting	38	2353000	1.614959626
2006	Punjab	Gujranwala	Gujrat	Assault on Govt. Servants	20	2353000	0.849978751
2006	Punjab	Gujranwala	Gujrat	Rape	21	2353000	0.892477688
2006	Punjab	Gujranwala	Gujrat	Kidnapping/ Abduction	163	2353000	6.927326817
2006	Punjab	Gujranwala	Gujrat	Dacoity	31	2353000	1.317467063
2006	Punjab	Gujranwala	Gujrat	Robbery	303	2353000	12.87717807
2006	Punjab	Gujranwala	Gujrat	Burglary	157	2353000	6.672333192
2006	Punjab	Gujranwala	Gujrat	Motor Vehicles Theft	216	2353000	9.179770506
2006	Punjab	Gujranwala	Gujrat	Cattle Theft	238	2353000	10.11474713
2006	Punjab	Gujranwala	Gujrat	Ordinary Thefts	375	2353000	15.93710157
2006	Punjab	Gujranwala	Gujrat	Misc.	6326	2353000	268.8482788
2006	Punjab	Gujranwala	Hafizabad	All Reported	6160	960000	641.6666667
2006	Punjab	Gujranwala	Hafizabad	Murder	75	960000	7.8125
2006	Punjab	Gujranwala	Hafizabad	Attempted Murder	108	960000	11.25
2006	Punjab	Gujranwala	Hafizabad	Hurt	480	960000	50
2006	Punjab	Gujranwala	Hafizabad	Rioting	0	960000	0
2006	Punjab	Gujranwala	Hafizabad	Assault on Govt. Servants	70	960000	7.291666667
2006	Punjab	Gujranwala	Hafizabad	Rape	64	960000	6.666666667
2006	Punjab	Gujranwala	Hafizabad	Kidnapping/ Abduction	160	960000	16.66666667
2006	Punjab	Gujranwala	Hafizabad	Dacoity	48	960000	5
2006	Punjab	Gujranwala	Hafizabad	Robbery	185	960000	19.27083333
2006	Punjab	Gujranwala	Hafizabad	Burglary	196	960000	20.41666667
2006	Punjab	Gujranwala	Hafizabad	Motor Vehicles Theft	43	960000	4.479166667
2006	Punjab	Gujranwala	Hafizabad	Cattle Theft	724	960000	75.41666667
2006	Punjab	Gujranwala	Hafizabad	Ordinary Thefts	420	960000	43.75
2006	Punjab	Gujranwala	Hafizabad	Misc.	3587	960000	373.6458333
2006	Punjab	Gujranwala	Mandi Baha-ud-Din	All Reported	6126	1305000	469.4252874
2006	Punjab	Gujranwala	Mandi Baha-ud-Din	Murder	115	1305000	8.812260536
2006	Punjab	Gujranwala	Mandi Baha-ud-Din	Attempted Murder	147	1305000	11.26436782
2006	Punjab	Gujranwala	Mandi Baha-ud-Din	Hurt	474	1305000	36.32183908
2006	Punjab	Gujranwala	Mandi Baha-ud-Din	Rioting	0	1305000	0
2006	Punjab	Gujranwala	Mandi Baha-ud-Din	Assault on Govt. Servants	51	1305000	3.908045977
2006	Punjab	Gujranwala	Mandi Baha-ud-Din	Rape	28	1305000	2.14559387
2006	Punjab	Gujranwala	Mandi Baha-ud-Din	Kidnapping/ Abduction	199	1305000	15.24904215
2006	Punjab	Gujranwala	Mandi Baha-ud-Din	Dacoity	28	1305000	2.14559387
2006	Punjab	Gujranwala	Mandi Baha-ud-Din	Robbery	115	1305000	8.812260536
2006	Punjab	Gujranwala	Mandi Baha-ud-Din	Burglary	187	1305000	14.32950192
2006	Punjab	Gujranwala	Mandi Baha-ud-Din	Motor Vehicles Theft	51	1305000	3.908045977
2006	Punjab	Gujranwala	Mandi Baha-ud-Din	Cattle Theft	564	1305000	43.2183908
2006	Punjab	Gujranwala	Mandi Baha-ud-Din	Ordinary Thefts	351	1305000	26.89655172
2006	Punjab	Gujranwala	Mandi Baha-ud-Din	Misc.	3816	1305000	292.4137931
2006	Punjab	Gujranwala	Narowal	All Reported	3879	1430000	271.2587413
2006	Punjab	Gujranwala	Narowal	Murder	75	1430000	5.244755245
2006	Punjab	Gujranwala	Narowal	Attempted Murder	70	1430000	4.895104895
2006	Punjab	Gujranwala	Narowal	Hurt	327	1430000	22.86713287
2006	Punjab	Gujranwala	Narowal	Rioting	0	1430000	0
2006	Punjab	Gujranwala	Narowal	Assault on Govt. Servants	6	1430000	0.41958042
2006	Punjab	Gujranwala	Narowal	Rape	16	1430000	1.118881119
2006	Punjab	Gujranwala	Narowal	Kidnapping/ Abduction	76	1430000	5.314685315
2006	Punjab	Gujranwala	Narowal	Dacoity	20	1430000	1.398601399
2006	Punjab	Gujranwala	Narowal	Robbery	91	1430000	6.363636364
2006	Punjab	Gujranwala	Narowal	Burglary	55	1430000	3.846153846
2006	Punjab	Gujranwala	Narowal	Motor Vehicles Theft	4	1430000	0.27972028
2006	Punjab	Gujranwala	Narowal	Cattle Theft	159	1430000	11.11888112
2006	Punjab	Gujranwala	Narowal	Ordinary Thefts	160	1430000	11.18881119
2006	Punjab	Gujranwala	Narowal	Misc.	2820	1430000	197.2027972
2006	Punjab	Gujranwala	Sialkot	All Reported	12906	3176000	406.3602015
2006	Punjab	Gujranwala	Sialkot	Murder	213	3176000	6.706549118
2006	Punjab	Gujranwala	Sialkot	Attempted Murder	418	3176000	13.16120907
2006	Punjab	Gujranwala	Sialkot	Hurt	1000	3176000	31.4861461
2006	Punjab	Gujranwala	Sialkot	Rioting	0	3176000	0
2006	Punjab	Gujranwala	Sialkot	Assault on Govt. Servants	69	3176000	2.172544081
2006	Punjab	Gujranwala	Sialkot	Rape	44	3176000	1.385390428
2006	Punjab	Gujranwala	Sialkot	Kidnapping/ Abduction	255	3176000	8.028967254
2006	Punjab	Gujranwala	Sialkot	Dacoity	124	3176000	3.904282116
2006	Punjab	Gujranwala	Sialkot	Robbery	948	3176000	29.8488665
2006	Punjab	Gujranwala	Sialkot	Burglary	236	3176000	7.430730479
2006	Punjab	Gujranwala	Sialkot	Motor Vehicles Theft	262	3176000	8.249370277
2006	Punjab	Gujranwala	Sialkot	Cattle Theft	251	3176000	7.90302267
2006	Punjab	Gujranwala	Sialkot	Ordinary Thefts	687	3176000	21.63098237
2006	Punjab	Gujranwala	Sialkot	Misc.	8399	3176000	264.4521411
2006	Punjab	Lahore	Lahore	All Reported	61841	7836000	789.1909137
2006	Punjab	Lahore	Lahore	Murder	621	7836000	7.924961715
2006	Punjab	Lahore	Lahore	Attempted Murder	1066	7836000	13.60387953
2006	Punjab	Lahore	Lahore	Hurt	1356	7836000	17.30474732
2006	Punjab	Lahore	Lahore	Rioting	2	7836000	0.025523226
2006	Punjab	Lahore	Lahore	Assault on Govt. Servants	81	7836000	1.033690658
2006	Punjab	Lahore	Lahore	Rape	56	7836000	0.714650332
2006	Punjab	Lahore	Lahore	Kidnapping/ Abduction	1116	7836000	14.24196018
2006	Punjab	Lahore	Lahore	Dacoity	97	7836000	1.237876468
2006	Punjab	Lahore	Lahore	Robbery	1902	7836000	24.27258806
2006	Punjab	Lahore	Lahore	Burglary	983	7836000	12.54466565
2006	Punjab	Lahore	Lahore	Motor Vehicles Theft	3678	7836000	46.93721286
2006	Punjab	Lahore	Lahore	Cattle Theft	165	7836000	2.105666156
2006	Punjab	Lahore	Lahore	Ordinary Thefts	5393	7836000	68.82337928
2006	Punjab	Lahore	Lahore	Misc.	45325	7836000	578.4201123
2006	Punjab	Lahore	Kasur	All Reported	10709	2799000	382.6009289
2006	Punjab	Lahore	Kasur	Murder	219	2799000	7.824222937
2006	Punjab	Lahore	Kasur	Attempted Murder	307	2799000	10.96820293
2006	Punjab	Lahore	Kasur	Hurt	975	2799000	34.83386924
2006	Punjab	Lahore	Kasur	Rioting	0	2799000	0
2006	Punjab	Lahore	Kasur	Assault on Govt. Servants	27	2799000	0.964630225
2006	Punjab	Lahore	Kasur	Rape	51	2799000	1.822079314
2006	Punjab	Lahore	Kasur	Kidnapping/ Abduction	287	2799000	10.25366202
2006	Punjab	Lahore	Kasur	Dacoity	75	2799000	2.679528403
2006	Punjab	Lahore	Kasur	Robbery	204	2799000	7.288317256
2006	Punjab	Lahore	Kasur	Burglary	172	2799000	6.145051804
2006	Punjab	Lahore	Kasur	Motor Vehicles Theft	57	2799000	2.036441586
2006	Punjab	Lahore	Kasur	Cattle Theft	255	2799000	9.11039657
2006	Punjab	Lahore	Kasur	Ordinary Thefts	813	2799000	29.04608789
2006	Punjab	Lahore	Kasur	Misc.	7267	2799000	259.6284387
2006	Punjab	Lahore	Nankana Sahib	All Reported	7624	1424000	535.3932584
2006	Punjab	Lahore	Nankana Sahib	Murder	134	1424000	9.41011236
2006	Punjab	Lahore	Nankana Sahib	Attempted Murder	138	1424000	9.691011236
2006	Punjab	Lahore	Nankana Sahib	Hurt	471	1424000	33.0758427
2006	Punjab	Lahore	Nankana Sahib	Rioting	0	1424000	0
2006	Punjab	Lahore	Nankana Sahib	Assault on Govt. Servants	25	1424000	1.755617978
2006	Punjab	Lahore	Nankana Sahib	Rape	62	1424000	4.353932584
2006	Punjab	Lahore	Nankana Sahib	Kidnapping/ Abduction	160	1424000	11.23595506
2006	Punjab	Lahore	Nankana Sahib	Dacoity	59	1424000	4.143258427
2006	Punjab	Lahore	Nankana Sahib	Robbery	171	1424000	12.00842697
2006	Punjab	Lahore	Nankana Sahib	Burglary	101	1424000	7.092696629
2006	Punjab	Lahore	Nankana Sahib	Motor Vehicles Theft	42	1424000	2.949438202
2006	Punjab	Lahore	Nankana Sahib	Cattle Theft	320	1424000	22.47191011
2006	Punjab	Lahore	Nankana Sahib	Ordinary Thefts	427	1424000	29.98595506
2006	Punjab	Lahore	Nankana Sahib	Misc.	5514	1424000	387.2191011
2006	Punjab	Lahore	Okara	All Reported	10212	2597000	393.2229496
2006	Punjab	Lahore	Okara	Murder	196	2597000	7.547169811
2006	Punjab	Lahore	Okara	Attempted Murder	210	2597000	8.086253369
2006	Punjab	Lahore	Okara	Hurt	875	2597000	33.69272237
2006	Punjab	Lahore	Okara	Rioting	5	2597000	0.192529842
2006	Punjab	Lahore	Okara	Assault on Govt. Servants	28	2597000	1.078167116
2006	Punjab	Lahore	Okara	Rape	91	2597000	3.504043127
2006	Punjab	Lahore	Okara	Kidnapping/ Abduction	448	2597000	17.25067385
2006	Punjab	Lahore	Okara	Dacoity	181	2597000	6.969580285
2006	Punjab	Lahore	Okara	Robbery	358	2597000	13.7851367
2006	Punjab	Lahore	Okara	Burglary	326	2597000	12.55294571
2006	Punjab	Lahore	Okara	Motor Vehicles Theft	131	2597000	5.044281864
2006	Punjab	Lahore	Okara	Cattle Theft	572	2597000	22.02541394
2006	Punjab	Lahore	Okara	Ordinary Thefts	1048	2597000	40.35425491
2006	Punjab	Lahore	Okara	Misc.	5743	2597000	221.1397767
2006	Punjab	Lahore	Sheikhupura	All Reported	10536	2423000	434.8328518
2006	Punjab	Lahore	Sheikhupura	Murder	268	2423000	11.06066859
2006	Punjab	Lahore	Sheikhupura	Attempted Murder	209	2423000	8.625670656
2006	Punjab	Lahore	Sheikhupura	Hurt	727	2423000	30.00412712
2006	Punjab	Lahore	Sheikhupura	Rioting	0	2423000	0
2006	Punjab	Lahore	Sheikhupura	Assault on Govt. Servants	49	2423000	2.022286422
2006	Punjab	Lahore	Sheikhupura	Rape	42	2423000	1.733388362
2006	Punjab	Lahore	Sheikhupura	Kidnapping/ Abduction	267	2423000	11.01939744
2006	Punjab	Lahore	Sheikhupura	Dacoity	135	2423000	5.571605448
2006	Punjab	Lahore	Sheikhupura	Robbery	378	2423000	15.60049525
2006	Punjab	Lahore	Sheikhupura	Burglary	181	2423000	7.470078415
2006	Punjab	Lahore	Sheikhupura	Motor Vehicles Theft	133	2423000	5.489063145
2006	Punjab	Lahore	Sheikhupura	Cattle Theft	147	2423000	6.066859265
2006	Punjab	Lahore	Sheikhupura	Ordinary Thefts	775	2423000	31.98514239
2006	Punjab	Lahore	Sheikhupura	Misc.	7225	2423000	298.1840693
2006	Punjab	Multan	Multan	All Reported	10869	3694000	294.2338928
2006	Punjab	Multan	Multan	Murder	97	3694000	2.625879805
2006	Punjab	Multan	Multan	Attempted Murder	144	3694000	3.898213319
2006	Punjab	Multan	Multan	Hurt	940	3694000	25.44667028
2006	Punjab	Multan	Multan	Rioting	0	3694000	0
2006	Punjab	Multan	Multan	Assault on Govt. Servants	70	3694000	1.894964808
2006	Punjab	Multan	Multan	Rape	61	3694000	1.651326475
2006	Punjab	Multan	Multan	Kidnapping/ Abduction	372	3694000	10.07038441
2006	Punjab	Multan	Multan	Dacoity	102	3694000	2.761234434
2006	Punjab	Multan	Multan	Robbery	613	3694000	16.59447753
2006	Punjab	Multan	Multan	Burglary	764	3694000	20.68218733
2006	Punjab	Multan	Multan	Motor Vehicles Theft	479	3694000	12.96697347
2006	Punjab	Multan	Multan	Cattle Theft	328	3694000	8.879263671
2006	Punjab	Multan	Multan	Ordinary Thefts	968	3694000	26.2046562
2006	Punjab	Multan	Multan	Misc.	5931	3694000	160.5576611
2006	Punjab	Multan	Khanewal	All Reported	6356	2410000	263.7344398
2006	Punjab	Multan	Khanewal	Murder	107	2410000	4.439834025
2006	Punjab	Multan	Khanewal	Attempted Murder	128	2410000	5.31120332
2006	Punjab	Multan	Khanewal	Hurt	806	2410000	33.4439834
2006	Punjab	Multan	Khanewal	Rioting	0	2410000	0
2006	Punjab	Multan	Khanewal	Assault on Govt. Servants	36	2410000	1.493775934
2006	Punjab	Multan	Khanewal	Rape	46	2410000	1.908713693
2006	Punjab	Multan	Khanewal	Kidnapping/ Abduction	165	2410000	6.846473029
2006	Punjab	Multan	Khanewal	Dacoity	47	2410000	1.950207469
2006	Punjab	Multan	Khanewal	Robbery	169	2410000	7.012448133
2006	Punjab	Multan	Khanewal	Burglary	269	2410000	11.16182573
2006	Punjab	Multan	Khanewal	Motor Vehicles Theft	65	2410000	2.697095436
2006	Punjab	Multan	Khanewal	Cattle Theft	246	2410000	10.20746888
2006	Punjab	Multan	Khanewal	Ordinary Thefts	572	2410000	23.73443983
2006	Punjab	Multan	Khanewal	Misc.	3700	2410000	153.526971
2006	Punjab	Multan	Lodhran	All Reported	5075	1390000	365.1079137
2006	Punjab	Multan	Lodhran	Murder	47	1390000	3.381294964
2006	Punjab	Multan	Lodhran	Attempted Murder	79	1390000	5.683453237
2006	Punjab	Multan	Lodhran	Hurt	334	1390000	24.02877698
2006	Punjab	Multan	Lodhran	Rioting	0	1390000	0
2006	Punjab	Multan	Lodhran	Assault on Govt. Servants	17	1390000	1.223021583
2006	Punjab	Multan	Lodhran	Rape	22	1390000	1.582733813
2006	Punjab	Multan	Lodhran	Kidnapping/ Abduction	120	1390000	8.633093525
2006	Punjab	Multan	Lodhran	Dacoity	15	1390000	1.079136691
2006	Punjab	Multan	Lodhran	Robbery	99	1390000	7.122302158
2006	Punjab	Multan	Lodhran	Burglary	114	1390000	8.201438849
2006	Punjab	Multan	Lodhran	Motor Vehicles Theft	46	1390000	3.309352518
2006	Punjab	Multan	Lodhran	Cattle Theft	590	1390000	42.44604317
2006	Punjab	Multan	Lodhran	Ordinary Thefts	360	1390000	25.89928058
2006	Punjab	Multan	Lodhran	Misc.	3232	1390000	232.5179856
2006	Punjab	Multan	Vehari	All Reported	8373	2473000	338.5766276
2006	Punjab	Multan	Vehari	Murder	99	2473000	4.003234937
2006	Punjab	Multan	Vehari	Attempted Murder	141	2473000	5.701577032
2006	Punjab	Multan	Vehari	Hurt	869	2473000	35.13950667
2006	Punjab	Multan	Vehari	Rioting	0	2473000	0
2006	Punjab	Multan	Vehari	Assault on Govt. Servants	52	2473000	2.10270926
2006	Punjab	Multan	Vehari	Rape	49	2473000	1.98139911
2006	Punjab	Multan	Vehari	Kidnapping/ Abduction	224	2473000	9.057824505
2006	Punjab	Multan	Vehari	Dacoity	38	2473000	1.536595228
2006	Punjab	Multan	Vehari	Robbery	183	2473000	7.399919127
2006	Punjab	Multan	Vehari	Burglary	245	2473000	9.906995552
2006	Punjab	Multan	Vehari	Motor Vehicles Theft	142	2473000	5.742013748
2006	Punjab	Multan	Vehari	Cattle Theft	536	2473000	21.67408006
2006	Punjab	Multan	Vehari	Ordinary Thefts	662	2473000	26.76910635
2006	Punjab	Multan	Vehari	Misc.	5133	2473000	207.561666
2006	Punjab	Multan	Sahiwal	All Reported	7468	2109000	354.1014699
2006	Punjab	Multan	Sahiwal	Murder	143	2109000	6.780464675
2006	Punjab	Multan	Sahiwal	Attempted Murder	140	2109000	6.638217165
2006	Punjab	Multan	Sahiwal	Hurt	736	2109000	34.89805595
2006	Punjab	Multan	Sahiwal	Rioting	0	2109000	0
2006	Punjab	Multan	Sahiwal	Assault on Govt. Servants	22	2109000	1.043148412
2006	Punjab	Multan	Sahiwal	Rape	34	2109000	1.612138454
2006	Punjab	Multan	Sahiwal	Kidnapping/ Abduction	198	2109000	9.388335704
2006	Punjab	Multan	Sahiwal	Dacoity	40	2109000	1.896633476
2006	Punjab	Multan	Sahiwal	Robbery	207	2109000	9.815078236
2006	Punjab	Multan	Sahiwal	Burglary	287	2109000	13.60834519
2006	Punjab	Multan	Sahiwal	Motor Vehicles Theft	105	2109000	4.978662873
2006	Punjab	Multan	Sahiwal	Cattle Theft	393	2109000	18.6344239
2006	Punjab	Multan	Sahiwal	Ordinary Thefts	615	2109000	29.16073969
2006	Punjab	Multan	Sahiwal	Misc.	4548	2109000	215.6472262
2006	Punjab	Multan	Pakpattan	All Reported	5221	1505000	346.910299
2006	Punjab	Multan	Pakpattan	Murder	85	1505000	5.647840532
2006	Punjab	Multan	Pakpattan	Attempted Murder	99	1505000	6.57807309
2006	Punjab	Multan	Pakpattan	Hurt	491	1505000	32.62458472
2006	Punjab	Multan	Pakpattan	Rioting	0	1505000	0
2006	Punjab	Multan	Pakpattan	Assault on Govt. Servants	20	1505000	1.328903654
2006	Punjab	Multan	Pakpattan	Rape	64	1505000	4.252491694
2006	Punjab	Multan	Pakpattan	Kidnapping/ Abduction	139	1505000	9.235880399
2006	Punjab	Multan	Pakpattan	Dacoity	40	1505000	2.657807309
2006	Punjab	Multan	Pakpattan	Robbery	102	1505000	6.777408638
2006	Punjab	Multan	Pakpattan	Burglary	149	1505000	9.900332226
2006	Punjab	Multan	Pakpattan	Motor Vehicles Theft	32	1505000	2.126245847
2006	Punjab	Multan	Pakpattan	Cattle Theft	201	1505000	13.35548173
2006	Punjab	Multan	Pakpattan	Ordinary Thefts	339	1505000	22.52491694
2006	Punjab	Multan	Pakpattan	Misc.	3460	1505000	229.9003322
2006	Punjab	Rawalpindi	Rawalpindi	All Reported	14280	3994000	357.5363045
2006	Punjab	Rawalpindi	Rawalpindi	Murder	269	3994000	6.735102654
2006	Punjab	Rawalpindi	Rawalpindi	Attempted Murder	377	3994000	9.439158738
2006	Punjab	Rawalpindi	Rawalpindi	Hurt	878	3994000	21.98297446
2006	Punjab	Rawalpindi	Rawalpindi	Rioting	46	3994000	1.151727591
2006	Punjab	Rawalpindi	Rawalpindi	Assault on Govt. Servants	84	3994000	2.103154732
2006	Punjab	Rawalpindi	Rawalpindi	Rape	26	3994000	0.650976465
2006	Punjab	Rawalpindi	Rawalpindi	Kidnapping/ Abduction	277	3994000	6.935403105
2006	Punjab	Rawalpindi	Rawalpindi	Dacoity	89	3994000	2.228342514
2006	Punjab	Rawalpindi	Rawalpindi	Robbery	552	3994000	13.8207311
2006	Punjab	Rawalpindi	Rawalpindi	Burglary	600	3994000	15.0225338
2006	Punjab	Rawalpindi	Rawalpindi	Motor Vehicles Theft	1453	3994000	36.37956935
2006	Punjab	Rawalpindi	Rawalpindi	Cattle Theft	58	3994000	1.452178267
2006	Punjab	Rawalpindi	Rawalpindi	Ordinary Thefts	668	3994000	16.72508763
2006	Punjab	Rawalpindi	Rawalpindi	Misc.	8903	3994000	222.909364
2006	Punjab	Rawalpindi	Attock	All Reported	3391	1465000	231.4675768
2006	Punjab	Rawalpindi	Attock	Murder	85	1465000	5.802047782
2006	Punjab	Rawalpindi	Attock	Attempted Murder	90	1465000	6.14334471
